,phrase,Y,Yhat (GPT4o),confidence
4587,Ignoring,0.44444,0.3,0.8
4588,"its exquisite acting , inventive screenplay , mesmerizing music ,",0.84722,0.8500000000000001,0.9
4589,a gloriously goofy way,0.72222,0.8,0.7999999999999999
4590,'' is given a full workout .,0.55556,0.5,0.8
4591,noteworthy only for the gimmick of being filmed as a single unbroken 87-minute,0.5,0.3,0.8
4592,over character and substance,0.40278,0.5,0.8
4593,performances and creepy atmosphere,0.48611,0.4,0.8
4594,desiccated air,0.44792,0.3,0.8
4595,Ratliff 's two previous titles,0.5,0.5,0.8
4596,"is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress",0.44444,0.3,0.8
4597,and superbly paced,0.83333,0.8,0.7999999999999999
4598,"hugely imaginative and successful casting to its great credit ,",0.95833,0.8,0.7999999999999999
4599,the immense IMAX screen,0.47222,0.5,0.8
4600,"If you 're looking to rekindle the magic of the first film , you 'll need a stronger stomach than us .",0.26389,0.3,0.8
4601,", it would fail and perhaps explode",0.375,0.1,0.8
4602,absurdly simplistic,0.18056,0.2,0.8
4603,some charm and heart,0.65278,0.7,0.7999999999999999
4604,The success of Undercover Brother,0.77778,0.7,0.7999999999999999
4605,a super hero,0.70833,0.7,0.7999999999999999
4606,your disgust,0.22222,0.1,0.8
4607,surprise us with plot twists,0.77778,0.7,0.7999999999999999
4608,has plenty of laughs,0.77778,0.8,0.7999999999999999
4609,and invigorating,0.90278,0.8,0.7999999999999999
4610,its unintentional parallels,0.5,0.4,0.8
4611,by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like Leather Warriors and Switchblade Sexpot,0.31944,0.2,0.8
4612,loom,0.52778,0.4,0.8
4613,The simplicity of The Way Home,0.51389,0.7,0.7999999999999999
4614,With Brooms and what is kind of special,0.65278,0.4,0.8
4615,of all vintage-TV spinoffs,0.36111,0.4,0.8
4616,people and narrative flow,0.5,0.5,0.8
4617,goofball action comedy,0.73611,0.7,0.7999999999999999
4618,a blue-chip cast,0.5,0.7,0.7999999999999999
4619,Fellowship 's,0.5,0.4,0.8
4620,a simple misfire,0.375,0.3,0.8
4621,a sterling ensemble cast,0.84722,0.8,0.7999999999999999
4622,", one is poised for titillation , raw insight or both . Instead",0.54167,0.4,0.8
4623,her eventual awakening,0.56944,0.55,0.7000000000000001
4624,dark mood,0.41667,0.2,0.8
4625,moving and invigorating,0.79167,0.8,0.7999999999999999
4626,might be like trying to eat Brussels sprouts .,0.29167,0.3,0.8
4627,occasionally rises to the level of marginal competence,0.48611,0.3,0.8
4628,needs love like this,0.66667,0.5,0.8
4629,"so many silent movies , newsreels",0.5,0.3,0.8
4630,some blondes,0.5,0.5,0.8
4631,The charms of the lead performances,0.76389,0.7,0.7999999999999999
4632,shattering it,0.5,0.2,0.8
4633,paean,0.625,0.8,0.7999999999999999
4634,"Director Chris Wedge and screenwriters Michael Berg , Michael J . Wilson and Peter Ackerman",0.51389,0.5,0.8
4635,"It 's a brilliant , honest performance by Nicholson , but",0.72222,0.7,0.7999999999999999
4636,surprisingly shoddy makeup work,0.375,0.2,0.8
4637,spy,0.5,0.4,0.8
4638,Jonah 's despair,0.5,0.1,0.8
4639,"beyond a good , dry , reliable textbook",0.58333,0.5,0.8
4640,a rollicking adventure for you and,0.76389,0.8,0.7999999999999999
4641,"The screenplay sabotages the movie 's strengths at almost every juncture . All the characters are stereotypes , and their interaction is numbingly predictable .",0.40278,0.1,0.8
4642,I had expected,0.45833,0.5,0.8
4643,stalk,0.38889,0.2,0.8
4644,amateur ' in almost every frame,0.22222,0.3,0.8
4645,the Magi,0.52778,0.5,0.8
4646,an interesting technical exercise,0.68056,0.7,0.7999999999999999
4647,viewpoint,0.5,0.5,0.8
4648,are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .,0.80556,0.8500000000000001,0.9
4649,as likely,0.51389,0.5,0.8
4650,Tully,0.5,0.5,0.8
4651,the uses and abuses of fame,0.44444,0.3,0.8
4652,biting and,0.61111,0.3,0.8
4653,inspection,0.52778,0.5,0.8
4654,"At the very least , if you do n't know anything about Derrida when you walk into the theater , you wo n't know much more when you leave .",0.26389,0.3,0.8
4655,"chase , explosion or gunfight",0.5,0.2,0.8
4656,the ongoing - and unprecedented - construction project,0.5,0.4499999999999999,0.7
4657,The recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom .,0.55556,0.4,0.8
4658,is balanced by a rich visual clarity and deeply,0.76389,0.5,0.8
4659,in movies that explore the seamy underbelly of the criminal world,0.44444,0.4,0.8
4660,an autopilot Hollywood concoction,0.34722,0.3,0.8
4661,with Sade 's ideas,0.5,0.5,0.8
4662,"intricate , intimate and intelligent journey",0.875,0.8,0.7999999999999999
4663,is just repulsive .,0.16667,0.1,0.8
4664,large shadows,0.5,0.3,0.8
4665,"-- farts , boobs , unmentionables --",0.33333,0.3,0.8
4666,"gripping , searing portrait",0.69444,0.8,0.7999999999999999
4667,enough of an attachment,0.44444,0.4,0.8
4668,conventional but heartwarming,0.70833,0.7,0.7999999999999999
4669,to anchor the emotional connections that purport to span a 125-year divide,0.625,0.4,0.8
4670,Hall,0.5,0.5,0.8
4671,referential,0.5,0.5,0.8
4672,"the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .",0.81944,0.8,0.7999999999999999
4673,no clear path,0.41667,0.3,0.8
4674,shake up the formula and make it more interesting .,0.65278,0.7,0.7999999999999999
4675,Fiennes,0.48611,0.5,0.8
4676,"the performances are so leaden , michael rymer 's direction is so bloodless",0.30556,0.2,0.8
4677,the pain and violence,0.41667,0.1,0.8
4678,"you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it",0.66667,0.7,0.7999999999999999
4679,soliloquies about nothing delivered by the former mr,0.41667,0.3,0.8
4680,The Burning Sensation,0.61111,0.3,0.8
4681,"is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history .",0.76389,0.4,0.8
4682,constructs,0.625,0.5,0.8
4683,provide a fourth book,0.5,0.5,0.8
4684,means ` schmaltzy,0.51389,0.3,0.8
4685,in the slightest,0.5,0.4,0.8
4686,appreciative,0.66667,0.8,0.7999999999999999
4687,"The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react .",0.70833,0.5,0.8
4688,"slow , painful healing process",0.38889,0.2,0.8
4689,little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of Richard Nixon,0.31944,0.3,0.8
4690,revelled,0.51389,0.8,0.7999999999999999
4691,Kids will love its fantasy and adventure,0.76389,0.8,0.7999999999999999
4692,"is so bad ,",0.27778,0.1,0.8
4693,", disarming , and just outright enjoyable",0.91667,0.8,0.7999999999999999
4694,ponderous meditation,0.47222,0.3,0.8
4695,is so trite that even Yu 's high-energy action stylings ca n't break through the stupor .,0.20833,0.2,0.8
4696,an unstinting look at a collaboration between damaged people that may or may not qual,0.55556,0.4,0.8
4697,melt away in the face of the character 's blank-faced optimism,0.59722,0.7,0.7999999999999999
4698,", and resonant",0.58333,0.5,0.8
4699,"blind , crippled ,",0.5,0.1,0.8
4700,great glimpse,0.77778,0.8,0.7999999999999999
4701,her bully,0.55556,0.1,0.8
4702,claim,0.45833,0.4,0.8
4703,was perplexed to watch it unfold with an astonishing lack of passion or uniqueness,0.29167,0.2,0.8
4704,A sensual performance from Abbass buoys the flimsy story,0.65278,0.7,0.7999999999999999
4705,amusedly,0.61111,0.7,0.7999999999999999
4706,"a touching , transcendent love story",0.77778,0.8500000000000001,0.9
4707,"a good old fashion romance and someone who shamelessly loves to eat , then Mostly Martha",0.77778,0.7,0.7999999999999999
4708,feel sanitised and stagey,0.30556,0.3,0.8
4709,And if The Hours wins ` Best Picture ' I just might .,0.61111,0.3,0.8
4710,'s too slowly paced to be a thriller . -LRB- But it 's -RRB- worth recommending because of two marvelous performances by Michael Caine and Brendan Fraser,0.73611,0.5,0.8
4711,"MacDowell ,",0.5,0.5,0.8
4712,that starts out clever but veers into overkill,0.26389,0.3,0.8
4713,'s nothing remotely triumphant about this motion picture .,0.097222,0.1,0.8
4714,big enough for Shamu the killer whale,0.5,0.4,0.8
4715,` what 's the russian word for wow ! ? ',0.77778,0.7,0.7999999999999999
4716,just when,0.52778,0.4,0.8
4717,Blue Crush is as predictable as the tides,0.16667,0.3,0.8
4718,A cheap scam,0.16667,0.1,0.8
4719,"a big , baggy , sprawling carnival of a movie",0.45833,0.5,0.8
4720,compassionately portrayed,0.76389,0.8,0.7999999999999999
4721,", it 's a matter of finding entertainment in the experiences of Zishe and the fiery presence of Hanussen .",0.59722,0.5,0.8
4722,a dead man,0.29167,0.1,0.8
4723,", it takes what worked last time , repeats it and adds more characters , more stunts , more stuff in attempt to camouflage its sameness .",0.23611,0.3,0.8
4724,directing and story,0.5,0.5,0.8
4725,About One Thing lays out a narrative puzzle that interweaves individual stories,0.58333,0.7,0.7999999999999999
4726,"is a contrivance ,",0.36111,0.3,0.8
4727,be told in Australia 's film history,0.61111,0.4,0.8
4728,is n't a Fangoria subscriber,0.43056,0.3,0.8
4729,"Drug abuse ,",0.5,0.1,0.8
4730,Nia Vardalos,0.5,0.5,0.8
4731,as a war tribute is disgusting to begin with,0.16667,0.1,0.8
4732,by offering its target audience of urban kids,0.51389,0.5,0.8
4733,"Yes , one enjoys seeing Joan grow from awkward young woman to strong , determined monarch",0.68056,0.8,0.7999999999999999
4734,"a more credible script , though",0.63889,0.5,0.8
4735,its own solemnity,0.65278,0.4,0.8
4736,they drain all the film of its energy,0.31944,0.2,0.8
4737,Sometimes shorter is better .,0.5,0.7,0.7999999999999999
4738,dot com is so rambling and disconnected it never builds any suspense,0.22222,0.2,0.8
4739,an appealing couple --,0.61111,0.8,0.7999999999999999
4740,the film with his effortless performance and,0.58333,0.7,0.7999999999999999
4741,of vulgar highlights,0.20833,0.3,0.8
4742,", it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",0.47222,0.4499999999999999,0.7
4743,this delightful comedy,0.75,0.8,0.7999999999999999
4744,seen him before,0.5,0.5,0.6000000000000001
4745,equally brutal outing,0.45833,0.2,0.8
4746,a contract,0.5,0.5,0.8
4747,into an elegiacally soggy Saving Private Ryanovich,0.34722,0.3,0.8
4748,worst National Lampoon film,0.29167,0.1,0.8
4749,images,0.5,0.5,0.8
4750,nascent industrialized world politics as a new art form,0.52778,0.5,0.8
4751,the Danish idea of a good time,0.58333,0.5,0.8
4752,charming yet,0.72222,0.7,0.7999999999999999
4753,"Sweet Home Alabama '' is what it is -- a nice , harmless date film ...",0.61111,0.7,0.7999999999999999
4754,scattershot terrorizing tone,0.44444,0.1,0.8
4755,"fans of British cinema ,",0.58333,0.5,0.8
4756,instructive,0.625,0.7,0.7999999999999999
4757,family tradition and,0.58333,0.65,0.7
4758,convinced,0.61111,0.5,0.8
4759,the unconditional love,0.55556,0.8500000000000001,0.9
4760,at the time,0.5,0.5,0.8
4761,are forgotten 10 minutes after the last trombone,0.45833,0.3,0.8
4762,be jolted out of their gourd,0.55556,0.3,0.8
4763,one of the more influential works,0.72222,0.7,0.7999999999999999
4764,"A smart , steamy mix",0.69444,0.7,0.7999999999999999
4765,frozen,0.44444,0.4,0.8
4766,Take nothing seriously and enjoy the ride .,0.63889,0.7,0.7999999999999999
4767,adequate,0.48611,0.5,0.8
4768,talented young Gaghan 's resume .,0.63542,0.7,0.7999999999999999
4769,the midway point,0.5,0.5,0.8
4770,so charmless and vacant,0.23611,0.1,0.8
4771,is well below expectations .,0.055556,0.2,0.8
4772,"is the chance it affords to watch Jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad",0.72222,0.7,0.7999999999999999
4773,is strictly off-the-rack .,0.22222,0.3,0.8
4774,n utterly charming and hilarious film that reminded me of the best of the Disney comedies from the 60s,0.81944,0.8500000000000001,0.9
4775,contribute,0.5,0.7,0.7999999999999999
4776,into a timeframe that mandates that you avoid the Godzilla,0.45833,0.3,0.8
4777,be the only one laughing at his own joke,0.33333,0.3,0.8
4778,An amazing and incendiary movie that dives straight into the rough waters of contradiction .,0.88889,0.8,0.7999999999999999
4779,", National Lampoon 's Van Wilder is Son of Animal House . Officially",0.55556,0.4,0.8
4780,Spacey,0.45833,0.5,0.8
4781,preliminary notes,0.5,0.5,0.8
4782,the story is just too clichéd and too often strains credulity,0.38889,0.2,0.8
4783,"Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since '' Dumbo '' certainly ranks as the most original in years .",0.72222,0.7,0.7999999999999999
4784,"but a polished , sophisticated entertainment that is in love with its own cleverness",0.72222,0.4,0.8
4785,sturdiness,0.5,0.5,0.8
4786,pure wankery,0.27778,0.1,0.8
4787,America 's winter movie screens,0.5,0.4499999999999999,0.7
4788,a decomposition of healthy eccentric inspiration and ambition,0.375,0.7,0.7999999999999999
4789,"it 's played in the most straight-faced fashion , with little humor to lighten things up . the heavy-handed film",0.55556,0.2,0.8
4790,action\/comedy buddy movie,0.61111,0.7,0.7999999999999999
4791,who does n't know the meaning of the word ` quit,0.44444,0.5,0.8
4792,"the striking , quietly vulnerable personality",0.68056,0.5,0.8
4793,The Good Girl is a film in which the talent is undeniable but,0.61111,0.5,0.8
4794,through swirling rapids or a leap from pinnacle,0.55556,0.4,0.8
4795,earnest yet curiously tepid and choppy recycling in which predictability,0.36111,0.3,0.8
4796,fails him,0.19444,0.2,0.8
4797,"get wet , fuzzy and sticky",0.41667,0.3,0.8
4798,some real vitality and even art,0.79167,0.7,0.7999999999999999
4799,runs out of steam after a half hour,0.25,0.3,0.8
4800,"treats his audience the same way that Jim Brown treats his women -- as dumb , credulous , unassuming , subordinate subjects .",0.055556,0.1,0.8
4801,turning into a black hole of dullness,0.22222,0.1,0.8
4802,Fresh and,0.63889,0.6,0.8
4803,speedy swan dive,0.44444,0.4499999999999999,0.7
4804,with few moments of joy rising above the stale material,0.375,0.3,0.8
4805,wrote it but this Cliff Notes edition is a cheat,0.25,0.2,0.8
4806,with imagination and flair,0.76389,0.8,0.7999999999999999
4807,"A poorly scripted , preachy fable",0.375,0.1,0.8
4808,"portrays , tiresomely",0.29167,0.2,0.8
4809,amoral,0.33333,0.2,0.8
4810,Once folks started hanging out at the barbershop,0.48611,0.5,0.8
4811,is unashamedly pro-Serbian and makes little attempt to give voice to the other side,0.54167,0.3,0.8
4812,the theater world,0.5,0.5,0.8
4813,unlike any you will likely see anywhere else,0.72222,0.7,0.7999999999999999
4814,highly professional film,0.84722,0.8,0.7999999999999999
4815,A strong first act,0.72222,0.7,0.7999999999999999
4816,supply too much of the energy,0.43056,0.3,0.8
4817,to do virtually everything wrong,0.33333,0.1,0.8
4818,to video-viewing,0.5,0.5,0.8
4819,thrill you,0.75,0.7,0.7999999999999999
4820,"enjoyed the movie in a superficial way , while never sure what its purpose was .",0.58333,0.4,0.8
4821,Much of it,0.51389,0.5,0.8
4822,Lyne 's stolid remake of `` Lolita '',0.48611,0.3,0.8
4823,the blacklight crowd,0.5,0.4499999999999999,0.7
4824,of dullness,0.52778,0.2,0.8
